chunk_id,sum_nats,n_bytes
span_00373,561.994568,800
span_00374,547.929749,800
span_00375,526.912231,800
span_00376,535.817139,800
span_00377,594.415161,800
span_00378,650.854797,800
span_00379,669.499268,800
span_00380,593.888489,800
span_00381,654.080444,800
span_00382,661.852905,800
span_00383,713.054382,800
span_00384,600.421692,800
span_00385,625.721436,800
span_00386,305.830353,800
span_00387,377.736633,800
span_00388,352.183655,800
span_00389,559.627441,800
span_00390,580.367737,800
span_00391,500.636719,800
span_00392,632.824585,800
span_00393,743.680176,800
span_00394,755.689514,800
span_00395,786.962708,800
span_00396,801.288452,800
span_00397,908.630615,800
span_00398,786.587524,800
span_00399,787.933594,800
span_00400,748.343262,800
span_00401,762.064697,800
span_00402,679.793640,800
span_00403,513.368652,800
span_00404,458.788208,800
span_00405,534.169922,800
span_00406,509.464752,800
span_00407,500.277039,800
span_00408,525.164185,800
span_00409,495.245636,800
span_00410,529.703369,800
span_00411,475.584106,800
span_00412,480.541504,800
span_00413,609.448242,800
span_00414,540.981934,800
span_00415,479.959045,800
span_00416,453.436462,800
span_00417,539.813965,800
span_00418,554.858582,800
span_00419,555.933838,800
span_00420,831.402466,800
span_00421,812.312195,800
span_00422,889.980469,800
span_00423,887.452515,800
span_00424,912.772461,800
span_00425,843.555054,800
span_00426,666.024292,800
span_00427,561.837891,800
span_00428,561.829041,800
span_00429,602.784668,800
span_00430,576.535645,800
span_00431,756.576294,800
span_00432,694.014954,800
span_00433,883.698059,800
span_00434,746.217957,800
span_00435,732.991943,800
span_00436,627.718445,800
span_00437,601.150879,800
span_00438,580.768677,800
span_00439,546.369141,800
span_00440,527.916870,800
span_00441,481.313873,800
span_00442,576.333435,800
span_00443,634.109619,800
span_00444,548.738892,800
span_00445,618.977295,800
span_00446,581.240112,800
span_00447,561.995911,800
span_00448,585.183350,800
span_00449,628.669800,800
span_00450,577.131226,800
span_00451,669.011963,800
span_00452,589.881226,800
span_00453,573.756775,800
span_00454,569.451660,800
span_00455,487.897491,800
span_00456,524.430420,800
span_00457,602.158691,800
span_00458,559.715210,800
span_00459,557.196655,800
span_00460,610.289551,800
span_00461,637.938721,800
span_00462,561.270386,800
span_00463,667.032593,800
span_00464,660.293030,800
span_00465,580.285095,800
span_00466,460.750000,800
span_00467,488.221619,800
span_00468,501.716675,800
span_00469,387.100006,800
span_00470,506.224457,800
span_00471,556.721130,800
span_00472,571.180054,800
span_00473,498.195435,800
span_00474,498.090088,800
span_00475,574.949951,800
span_00476,517.813721,800
span_00477,584.399475,800
span_00478,699.871338,800
span_00479,506.280334,800
span_00480,598.550659,800
span_00481,515.073608,800
span_00482,515.874146,800
