chunk_id,sum_nats,n_bytes
span_00629,594.274658,800
span_00630,467.642090,800
span_00631,489.397858,800
span_00632,559.647034,800
span_00633,521.410400,800
span_00634,487.219788,800
span_00635,378.865662,800
span_00636,415.494965,800
span_00637,410.632935,800
span_00638,393.697510,800
span_00639,465.434265,800
span_00640,481.269775,800
span_00641,395.756165,800
span_00642,450.643982,800
span_00643,329.649658,800
span_00644,415.454102,800
span_00645,403.550659,800
span_00646,380.947449,800
span_00647,382.455750,800
span_00648,441.153748,800
span_00649,359.018890,800
span_00650,389.128082,800
span_00651,425.512268,800
span_00652,440.006683,800
span_00653,488.333984,800
span_00654,464.482239,800
span_00655,540.996704,800
span_00656,444.851196,800
span_00657,489.618896,800
span_00658,600.910522,800
span_00659,596.055542,800
span_00660,489.615417,800
span_00661,582.329956,800
span_00662,548.529541,800
span_00663,518.390381,800
span_00664,531.087097,800
span_00665,537.013550,800
span_00666,561.338379,800
span_00667,517.785645,800
span_00668,487.250763,800
span_00669,480.454559,800
span_00670,505.583008,800
span_00671,532.308716,800
span_00672,491.868561,800
span_00673,572.451538,800
span_00674,577.240112,800
span_00675,502.587341,800
span_00676,538.135986,800
span_00677,449.848816,800
span_00678,572.200500,800
span_00679,672.568298,800
span_00680,545.999512,800
span_00681,513.334106,800
span_00682,647.087524,800
span_00683,666.126831,800
span_00684,884.703430,800
span_00685,650.646606,800
span_00686,612.443848,800
span_00687,661.721436,800
span_00688,601.719849,800
span_00689,656.014771,800
span_00690,772.673401,800
span_00691,724.675659,800
span_00692,581.296997,800
span_00693,765.811279,800
span_00694,501.610962,800
span_00695,449.030212,800
span_00696,482.066345,800
span_00697,514.318176,800
span_00698,513.624268,800
span_00699,428.848206,800
span_00700,512.383789,800
span_00701,580.475891,800
span_00702,399.699890,800
span_00703,546.845337,800
span_00704,568.632446,800
span_00705,571.504761,800
span_00706,487.382874,800
span_00707,631.339355,800
span_00708,485.302856,800
span_00709,526.228760,800
span_00710,521.499023,800
span_00711,548.279541,800
span_00712,489.235229,800
span_00713,534.388977,800
